Ensembl_ID,Change,Name,Biotype,Chr,Length,Exonic Length,TSS_Downregulated,Downstream_Promoter_Downregulated,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,TSS_Nondifferential,Downstream_Promoter_Nondifferential,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,TSS_Upregulated,Downstream_Promoter_Upregulated,Gene_Body_Upregulated,Upstream_Promoter_Upregulated
ENSG00000009413,Nondifferential,REV3L,protein_coding,6,184664.0,10943.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0
ENSG00000009780,Nondifferential,FAM76A,protein_coding,1,37144.0,3567.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009830,Upregulated,POMT2,protein_coding,14,45929.0,4876.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
ENSG00000009844,Nondifferential,VTA1,protein_coding,6,77460.0,7028.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSG00000009954,Nondifferential,BAZ1B,protein_coding,7,81875.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
ENSG00000010017,Nondifferential,RANBP9,protein_coding,6,90067.0,3113.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
ENSG00000010072,Nondifferential,SPRTN,protein_coding,1,16029.0,3559.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010165,Nondifferential,METTL13,protein_coding,1,16016.0,3327.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010244,Nondifferential,ZNF207,protein_coding,17,31770.0,13781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
ENSG00000010256,Nondifferential,UQCRC1,protein_coding,3,11035.0,1985.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010270,Nondifferential,STARD3NL,protein_coding,7,52450.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
ENSG00000010278,Nondifferential,CD9,protein_coding,12,38547.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0
ENSG00000010292,Nondifferential,NCAPD2,protein_coding,12,38577.0,5548.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000010295,Upregulated,IFFO1,protein_coding,12,13526.0,3101.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
ENSG00000010318,Nondifferential,PHF7,protein_coding,3,12985.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010322,Nondifferential,NISCH,protein_coding,3,37564.0,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
ENSG00000010361,Nondifferential,FUZ,protein_coding,19,6374.0,1675.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
ENSG00000010404,Nondifferential,IDS,protein_coding,X,28358.0,7619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000010539,Nondifferential,ZNF200,protein_coding,16,12823.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000010626,Nondifferential,LRRC23,protein_coding,12,9338.0,1628.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010704,Nondifferential,HFE,protein_coding,6,11025.0,5286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010803,Upregulated,SCMH1,protein_coding,1,214915.0,3323.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,2.0,1.0,0.0
ENSG00000010810,Upregulated,FYN,protein_coding,6,213121.0,3628.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,3.0,8.0,2.0
ENSG00000010818,Nondifferential,HIVEP2,protein_coding,6,194888.0,10032.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,11.0,1.0
ENSG00000011007,Nondifferential,ELOA,protein_coding,1,18905.0,5154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011009,Upregulated,LYPLA2,protein_coding,1,4570.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000011021,Nondifferential,CLCN6,protein_coding,1,37048.0,5631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000011028,Upregulated,MRC2,protein_coding,17,66197.0,5988.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0
ENSG00000011052,Nondifferential,NME1-NME2,protein_coding,17,18107.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011105,Nondifferential,TSPAN9,protein_coding,12,209182.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,25.0,0.0
ENSG00000011114,Nondifferential,BTBD7,protein_coding,14,95472.0,8430.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0
ENSG00000011132,Nondifferential,APBA3,protein_coding,19,10820.0,2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011143,Nondifferential,MKS1,protein_coding,17,13869.0,2397.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000011198,Nondifferential,ABHD5,protein_coding,3,28180.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000011201,Nondifferential,ANOS1,protein_coding,X,203313.0,6314.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSG00000011243,Nondifferential,AKAP8L,protein_coding,19,39007.0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000011258,Nondifferential,MBTD1,protein_coding,17,82642.0,5382.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
ENSG00000011260,Nondifferential,UTP18,protein_coding,17,37406.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSG00000011275,Nondifferential,RNF216,protein_coding,7,161650.0,5639.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,1.0
ENSG00000011295,Nondifferential,TTC19,protein_coding,17,29533.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSG00000011304,Upregulated,PTBP1,protein_coding,19,15253.0,3691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
ENSG00000011376,Upregulated,LARS2,protein_coding,3,160861.0,4744.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
ENSG00000011405,Nondifferential,PIK3C2A,protein_coding,11,83170.0,8227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0
ENSG00000011422,Nondifferential,PLAUR,protein_coding,19,21968.0,1610.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0
ENSG00000011426,Nondifferential,ANLN,protein_coding,7,63986.0,4787.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0
ENSG00000011451,Upregulated,WIZ,protein_coding,19,29972.0,5695.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000011454,Nondifferential,RABGAP1,protein_coding,9,163858.0,4997.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0
ENSG00000011478,Nondifferential,QPCTL,protein_coding,19,11507.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSG00000011485,Nondifferential,PPP5C,protein_coding,19,43859.0,2109.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
ENSG00000011523,Nondifferential,CEP68,protein_coding,2,30633.0,5847.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000011566,Upregulated,MAP4K3,protein_coding,2,188047.0,4362.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0
ENSG00000011638,Nondifferential,TMEM159,protein_coding,16,22240.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000012048,Nondifferential,BRCA1,protein_coding,17,81076.0,7094.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0
ENSG00000012061,Nondifferential,ERCC1,protein_coding,19,17033.0,3828.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,4.0
ENSG00000012171,Upregulated,SEMA3B,protein_coding,3,8174.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
ENSG00000012174,Upregulated,MBTPS2,protein_coding,X,33431.0,4457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012211,Nondifferential,PRICKLE3,protein_coding,X,10839.0,2062.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012232,Upregulated,EXTL3,protein_coding,8,52361.0,6483.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0
ENSG00000012660,Nondifferential,ELOVL5,protein_coding,6,81782.0,3081.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0
ENSG00000012817,Nondifferential,KDM5D,protein_coding,Y,39523.0,5579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012822,Nondifferential,CALCOCO1,protein_coding,12,19229.0,5866.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000012963,Nondifferential,UBR7,protein_coding,14,22160.0,3694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000012983,Nondifferential,MAP4K5,protein_coding,14,114085.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0
ENSG00000013016,Upregulated,EHD3,protein_coding,2,35111.0,4636.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSG00000013275,Nondifferential,PSMC4,protein_coding,19,10437.0,1591.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013288,Nondifferential,MAN2B2,protein_coding,4,47187.0,7719.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
ENSG00000013297,Nondifferential,CLDN11,protein_coding,3,15235.0,2169.0,0.0,0.0,3.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,7.0,0.0
ENSG00000013306,Upregulated,SLC25A39,protein_coding,17,5246.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000013364,Upregulated,MVP,protein_coding,16,27646.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
ENSG00000013374,Nondifferential,NUB1,protein_coding,7,36739.0,3210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013375,Nondifferential,PGM3,protein_coding,6,28421.0,6107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013392,Nondifferential,RWDD2A,protein_coding,6,5554.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000013441,Nondifferential,CLK1,protein_coding,2,11366.0,2026.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000013503,Upregulated,POLR3B,protein_coding,12,152541.0,4273.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0
ENSG00000013523,Nondifferential,ANGEL1,protein_coding,14,26763.0,5176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013561,Nondifferential,RNF14,protein_coding,5,21253.0,4235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013563,Nondifferential,DNASE1L1,protein_coding,X,10853.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000013573,Nondifferential,DDX11,protein_coding,12,30898.0,3751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013583,Upregulated,HEBP1,protein_coding,12,14621.0,2056.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
ENSG00000013588,Nondifferential,GPRC5A,protein_coding,12,27156.0,7362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0
ENSG00000013619,Upregulated,MAMLD1,protein_coding,X,150895.0,4854.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0
ENSG00000013810,Upregulated,TACC3,protein_coding,4,23633.0,2781.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
ENSG00000014123,Nondifferential,UFL1,protein_coding,6,33469.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014138,Nondifferential,POLA2,protein_coding,11,36924.0,3744.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0
ENSG00000014164,Upregulated,ZC3H3,protein_coding,8,103799.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0
ENSG00000014216,Upregulated,CAPN1,protein_coding,11,29526.0,3086.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014641,Nondifferential,MDH1,protein_coding,2,18589.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014824,Downregulated,SLC30A9,protein_coding,4,99986.0,6218.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
ENSG00000014914,Nondifferential,MTMR11,protein_coding,1,8216.0,2827.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000014919,Nondifferential,COX15,protein_coding,10,20257.0,2788.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000015133,Nondifferential,CCDC88C,protein_coding,14,146453.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0
ENSG00000015153,Upregulated,YAF2,protein_coding,12,7126.0,5095.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000015171,Nondifferential,ZMYND11,protein_coding,10,119569.0,4229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ENSG00000015475,Upregulated,BID,protein_coding,22,39879.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
ENSG00000015532,Nondifferential,XYLT2,protein_coding,17,15060.0,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSG00000015676,Nondifferential,NUDCD3,protein_coding,7,111760.0,8256.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0
ENSG00000016082,Nondifferential,ISL1,protein_coding,5,11348.0,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016391,Upregulated,CHDH,protein_coding,3,34056.0,7665.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSG00000016864,Nondifferential,GLT8D1,protein_coding,3,11299.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000017260,Nondifferential,ATP2C1,protein_coding,3,109140.0,5067.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
ENSG00000017427,Upregulated,IGF1,protein_coding,12,84734.0,7370.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
ENSG00000017483,Upregulated,SLC38A5,protein_coding,X,11641.0,2659.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000017797,Nondifferential,RALBP1,protein_coding,18,63106.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
ENSG00000018189,Nondifferential,RUFY3,protein_coding,4,71547.0,4233.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
ENSG00000018236,Downregulated,CNTN1,protein_coding,12,379867.0,5557.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,0.0
ENSG00000018408,Nondifferential,WWTR1,protein_coding,3,186039.0,5030.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,11.0,2.0
ENSG00000018510,Nondifferential,AGPS,protein_coding,2,151193.0,7764.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0
ENSG00000018610,Nondifferential,CXorf56,protein_coding,X,27225.0,2372.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000018699,Nondifferential,TTC27,protein_coding,2,192990.0,2876.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0
ENSG00000018869,Nondifferential,ZNF582,protein_coding,19,10769.0,2824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019144,Upregulated,PHLDB1,protein_coding,11,51592.0,5753.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0
ENSG00000019186,Downregulated,CYP24A1,protein_coding,20,20525.0,3262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000019485,Upregulated,PRDM11,protein_coding,11,87768.0,10730.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0
ENSG00000019582,Downregulated,CD74,protein_coding,5,11034.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000019995,Nondifferential,ZRANB1,protein_coding,10,46067.0,5695.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000020129,Upregulated,NCDN,protein_coding,1,8966.0,3683.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ENSG00000020181,Upregulated,ADGRA2,protein_coding,8,47991.0,6270.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0
ENSG00000020256,Upregulated,ZFP64,protein_coding,20,40709.0,3264.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000020426,Nondifferential,MNAT1,protein_coding,14,235192.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
ENSG00000020577,Nondifferential,SAMD4A,protein_coding,14,225704.0,6833.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,3.0,14.0,5.0
ENSG00000020922,Nondifferential,MRE11,protein_coding,11,78331.0,6897.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000021300,Nondifferential,PLEKHB1,protein_coding,11,16642.0,2380.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000021355,Upregulated,SERPINB1,protein_coding,6,9675.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSG00000021574,Nondifferential,SPAST,protein_coding,2,94026.0,5212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ENSG00000021645,Upregulated,NRXN3,protein_coding,14,588878.0,8504.0,0.0,0.0,7.0,0.0,1.0,1.0,51.0,0.0,1.0,0.0,35.0,0.0
ENSG00000021762,Upregulated,OSBPL5,protein_coding,11,78239.0,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0
ENSG00000021776,Nondifferential,AQR,protein_coding,15,118058.0,9694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ENSG00000021826,Nondifferential,CPS1,protein_coding,2,122570.0,5821.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000022267,Nondifferential,FHL1,protein_coding,X,42054.0,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
ENSG00000022277,Nondifferential,RTFDC1,protein_coding,20,50859.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000022567,Upregulated,SLC45A4,protein_coding,8,21405.0,7483.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
ENSG00000022840,Nondifferential,RNF10,protein_coding,12,43244.0,3825.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0
ENSG00000022976,Nondifferential,ZNF839,protein_coding,14,22617.0,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023041,Nondifferential,ZDHHC6,protein_coding,10,22490.0,2906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023171,Upregulated,GRAMD1B,protein_coding,11,101953.0,7723.0,0.0,1.0,4.0,1.0,0.0,2.0,17.0,3.0,2.0,1.0,6.0,0.0
ENSG00000023191,Upregulated,RNH1,protein_coding,11,9059.0,2973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSG00000023228,Nondifferential,NDUFS1,protein_coding,2,44787.0,11819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023287,Downregulated,RB1CC1,protein_coding,8,91977.0,6635.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0
ENSG00000023318,Nondifferential,ERP44,protein_coding,9,119862.0,4854.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023330,Nondifferential,ALAS1,protein_coding,3,16234.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
ENSG00000023445,Upregulated,BIRC3,protein_coding,11,20240.0,5197.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSG00000023516,Nondifferential,AKAP11,protein_coding,13,51115.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000023572,Upregulated,GLRX2,protein_coding,1,9647.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000023608,Downregulated,SNAPC1,protein_coding,14,34072.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
ENSG00000023697,Nondifferential,DERA,protein_coding,12,126111.0,1705.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
ENSG00000023734,Nondifferential,STRAP,protein_coding,12,21084.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000023902,Nondifferential,PLEKHO1,protein_coding,1,10086.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
ENSG00000023909,Nondifferential,GCLM,protein_coding,1,24206.0,4857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000024048,Nondifferential,UBR2,protein_coding,6,129443.0,7857.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
ENSG00000024422,Upregulated,EHD2,protein_coding,19,29792.0,3585.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
ENSG00000024526,Nondifferential,DEPDC1,protein_coding,1,22963.0,5331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSG00000024862,Nondifferential,CCDC28A,protein_coding,6,19809.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000025039,Nondifferential,RRAGD,protein_coding,6,47635.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000025156,Nondifferential,HSF2,protein_coding,6,33569.0,2643.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000025293,Nondifferential,PHF20,protein_coding,20,178399.0,5922.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,8.0,1.0
ENSG00000025423,Upregulated,HSD17B6,protein_coding,12,35342.0,1751.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000025434,Upregulated,NR1H3,protein_coding,11,10867.0,2731.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
